actor_name,actor_id,birth_date,profession
Dev Patel,3336,5/22/1982 0:00,Жүжигчин
George Miller,3337,9/29/1988 0:00,Найруулагч
Мягмарын Бямбаа,3338,3/22/1986 0:00,Жүжигчин
Tim Roth,3339,7/26/1985 0:00,Жүжигчин
Guy Ritchie,3340,11/10/1948 0:00,Найруулагч
Alicia Vikander,3341,11/16/2004 0:00,Жүжигчин
Рэнцэнгийн Хишигдэлгэр,3342,11/17/1950 0:00,Жүжигчин
Э Идэрболд,3343,3/8/1967 0:00,Жүжигчин
Эрдэнэ-Очирын Одбаяр,3344,3/13/1991 0:00,Жүжигчин
Ганбаярын Лхагвацэрэн,3345,11/15/1988 0:00,Жүжигчин
Баатарын Ганчулуун,3346,5/11/1987 0:00,Найруулагч
Эрдэнэтуяагийн Тодгэрэл,3347,4/20/1990 0:00,Жүжигчин
Гүрбазарын Урнаа,3348,1/27/1983 0:00,Жүжигчин
О Хүрэлтогоо,3349,8/15/1966 0:00,Жүжигчин
Б Энхжаргал,3350,1/18/1956 0:00,Жүжигчин
Г Билгүүн,3351,12/10/2000 0:00,Жүжигчин
Ц Нарантунгалаг,3352,9/20/1944 0:00,Жүжигчин
Бямбажавын Базаррагчаа,3353,3/1/1963 0:00,Жүжигчин
Төгсжаргалын Төмөр-Очир,3354,3/24/1956 0:00,Зохиолч
Max Landis,3355,7/16/2005 0:00,Зохиолч
Батжаргалын Батсайхан,3356,3/2/1988 0:00,Жүжигчин
Ө Бат-Эрдэнэ,3357,9/27/1945 0:00,Найруулагч
Цэвээн-Очирын Бямбажаргал,3358,10/20/1989 0:00,Найруулагч
А Анар-Эрдэнэ,3359,6/15/1946 0:00,
С Энхбилэг,3360,3/13/1994 0:00,Жүжигчин
Оюунсамбуугийн Самданпүрэв,3361,12/2/1993 0:00,Жүжигчин
Rose Leslie,3362,4/30/1967 0:00,Жүжигчин
Г Дашням,3363,11/26/1970 0:00,
Э Мөнхбат,3364,8/24/1948 0:00,Жүжигчин
Benicio Del Toro,3365,3/27/1953 0:00,Жүжигчин
Т Баярмагнай,3366,6/1/1990 0:00,Жүжигчин
Цолмонгийн Амартүвшин,3367,5/14/1988 0:00,Найруулагч
Tobey Maguire,3368,6/20/1951 0:00,Жүжигчин
Christopher Landon,3369,3/26/1952 0:00,Найруулагч
Halston Sage,3370,8/19/1966 0:00,Жүжигчин
Patrick Schwarzenegger,3371,8/12/1970 0:00,Жүжигчин
Баярсайханы Болд,3372,9/16/1955 0:00,Жүжигчин
Robert Redford,3373,2/7/1959 0:00,Жүжигчин
Emily Ratajkowski,3374,9/8/1952 0:00,Жүжигчин
Бэгзийн Балжинням,3375,7/16/1992 0:00,Найруулагч
Michael Ealy,3376,12/22/1953 0:00,Жүжигчин
Morris Chestnut,3377,11/26/1999 0:00,Жүжигчин
Жанцмаагийн Буянтөгс,3378,7/26/1975 0:00,Зохиолч
John Fusco,3379,12/24/1992 0:00,Найруулагч
Rick Yune,3380,1/1/1982 0:00,Жүжигчин
М Тэргэл,3381,7/23/1957 0:00,Жүжигчин
Алтангэрэлийн Амарсайхан,3382,9/10/1979 0:00,Зохиолч
Н Даваадалай,3383,2/3/1958 0:00,Найруулагч
Г Пүрэвбаатар,3384,10/29/1947 0:00,
Г Жигжидсүрэн,3385,1/10/1942 0:00,Найруулагч
Ч Гомбо,3386,7/11/1934 0:00,Зохиолч
Б Цэцэгбалжид,3387,10/23/1956 0:00,Жүжигчин
С Цэрэндаш,3388,3/11/1958 0:00,Жүжигчин
Н Цэгмид,3389,11/29/1948 0:00,Жүжигчин
Д Дондог,3390,7/23/1941 0:00,Жүжигчин
Ё Шаравдоо,3391,4/17/2002 0:00,Жүжигчин
Ц Гантөмөр,3392,11/20/1973 0:00,Жүжигчин
Самбуугийн Балданпүрэв,3393,7/15/1966 0:00,Жүжигчин
Ж Дүүрэнтөгс,3394,5/18/2001 0:00,Зохиолч
Ц Байгалмаа,3395,10/30/1954 0:00,Зохиолч
Эрдэнийн Билэгжаргал,3396,5/11/1995 0:00,Жүжигчин
Masayuki Ochiai,3397,8/4/1966 0:00,Найруулагч
Michael Dougherty,3398,11/18/1995 0:00,Найруулагч
Өөдлөхийн Энхболд,3399,9/18/1981 0:00,Жүжигчин
Ж Буяннэмэх,3400,5/7/1966 0:00,
Б Ганхөлөг,3401,11/19/1956 0:00,Найруулагч
Шархүүгийн Мөнхбаяр,3402,4/26/1942 0:00,Жүжигчин
Г Шижир,3403,8/12/1945 0:00,Жүжигчин
Болоожийн Мөнгөнцэцэг,3404,9/8/1950 0:00,Жүжигчин
Б Бадамрагчаа,3405,12/2/1991 0:00,
А Аззаяа,3406,3/11/1982 0:00,
Н Эрдэнэчимэг,3407,8/10/1968 0:00,
Болдын Сүйхцагаан,3408,9/3/1991 0:00,Жүжигчин
Г Эрдэнэбилэг,3409,8/11/1950 0:00,Рэппэр
А Мөнхтулга,3410,12/2/1953 0:00,Зохиолч
А Болд,3411,12/2/1965 0:00,
Napatkorn Mitr-em,3412,7/19/2000 0:00,Жүжигчин
Vithaya Pansringarm,3413,7/16/1980 0:00,Жүжигчин
Kowit Wattanakul,3414,3/1/1996 0:00,Жүжигчин
Saichia Wongwirot,3415,5/18/1956 0:00,Жүжигчин
Г Гантулга,3416,12/29/1995 0:00,Найруулагч
Б Чингүн,3417,10/13/1944 0:00,
Л Бат-Амгалан,3418,1/10/1955 0:00,Найруулагч
Сергей Бондарчук (2),3419,7/9/1974 0:00,Жүжигчин
Brian Helgeland,3420,5/3/1943 0:00,Найруулагч
Jonathan Nolan,3421,8/24/1996 0:00,Зохиолч
Эдуард Ондар,3422,6/23/1971 0:00,Жүжигчин
Наранцогтын Цогтсайхан,3423,4/1/1997 0:00,Жүжигчин
Jai Courtney,3424,9/27/1975 0:00,Жүжигчин
Taylor Lautner,3425,3/7/1960 0:00,Жүжигчин
Адилбишийн Батбаатар,3426,7/13/1946 0:00,Найруулагч
Төмөрбаатарын Анар,3427,11/6/1980 0:00,Жүжигчин
Б Баярмагнай,3428,6/27/1975 0:00,
Өлзийбатын Алтансэрээ,3429,2/27/1990 0:00,Найруулагч
Баасансүрэн Нямдаваа,3430,4/9/1995 0:00,Найруулагч
устгах,3431,10/8/1979 0:00,
Ч Анударь,3432,6/19/1948 0:00,
Б Гэрэлт-Од,3433,1/14/1948 0:00,
Нямсамбуугийн Бадамцэцэг,3434,7/15/1991 0:00,Жүжигчин
Д Энхдалай,3435,6/30/1950 0:00,
Ганболдын Мандахбаяр,3436,12/10/2001 0:00,
Бямбаагийн Ганхүү,3437,12/29/1946 0:00,Жүжигчин
Д Ганхуяг,3438,1/27/1988 0:00,Жүжигчин
Сүхбаатарын Сарангэрэл,3439,3/30/1969 0:00,Жүжигчин
Ганбатын Эзэнмөнх,3440,5/13/2004 0:00,Жүжигчин
Э Намуунаа,3441,2/13/1969 0:00,Жүжигчин
Б Бямбасүрэн,3442,9/29/1943 0:00,Жүжигчин
Э Ариунцэцэг,3443,11/11/1997 0:00,Найруулагч
Андрей Смоляков,3444,5/12/1952 0:00,Жүжигчин
Любовь Аксенова,3445,10/24/1974 0:00,Жүжигчин
Лодойдамбын Ган-Эрдэнэ,3446,12/24/2004 0:00,Найруулагч
М Номин-Эрдэнэ,3447,2/26/1989 0:00,Зохиолч
Хасбазарын Баяраа,3448,3/13/1981 0:00,Жүжигчин
Жагнингийн Дөлбадрах,3449,7/8/1981 0:00,Жүжигчин
Энхбаярын Ууганбаяр,3450,1/21/1943 0:00,Жүжигчин
Э Бат-Ирээдүй,3451,9/15/1988 0:00,
Б Цог,3452,2/25/1994 0:00,Дуучин
О Сэргэлэн,3453,8/23/1950 0:00,Найруулагч
Карен Оганесян,3454,6/16/1989 0:00,Найруулагч
Sienna Miller,3455,12/25/1980 0:00,Жүжигчин
Daniel Brühl,3456,12/31/1958 0:00,Жүжигчин
Б Баяр,3457,12/16/1967 0:00,Найруулагч
Б Мөнх-Эрдэнэ,3458,10/11/1947 0:00,Залуу уран бүтээлч
Б Пүрэвжав,3459,2/16/2005 0:00,Залуу уран бүтээлч
Жагдамбын Лхамхүү,3460,9/24/1955 0:00,Жүжигчин
Susannah Grant,3461,5/16/1960 0:00,Зохиолч
Maika Monroe,3462,3/10/1973 0:00,Жүжигчин
С Баярсайхан,3463,5/18/1984 0:00,Зохиолч
Ж Саранбат,3464,5/4/1973 0:00,Жүжигчин
Т Пүрэвжаргал,3465,6/15/1978 0:00,Жүжигчин
Д Ононгоо,3466,8/10/1996 0:00,
Д Баярням,3467,1/28/1966 0:00,
С Мөнхсаруул,3468,12/3/1994 0:00,
Dave Bautista,3469,12/8/1991 0:00,Жүжигчин
Будын Болорчулуун,3470,6/5/2003 0:00,Жүжигчин
Гантулгын Алтандуулга,3471,12/2/1990 0:00,Жүжигчин
Тэрбишийн Нямдорж,3472,4/8/2000 0:00,Жүжигчин
Д Монголхүү,3473,9/5/1992 0:00,Жүжигчин
Billy Ray,3474,4/13/1956 0:00,Зохиолч
Dean Norris,3475,2/7/1991 0:00,Жүжигчин
Lily James,3476,8/11/1988 0:00,Жүжигчин
Намсрайн Сувд,3477,12/21/1949 0:00,Жүжигчин
Jessica Brown Findlay,3478,2/9/1959 0:00,Жүжигчин
М Бадамцэцэг,3479,9/29/1984 0:00,
Ж Бунтар,3480,3/1/1928 0:00,Найруулагч
Д Алтангэрэл,3481,9/11/1956 0:00,Жүжигчин
П Долгорсүрэн,3482,7/11/1974 0:00,Жүжигчин
Д Мөнхжаргал,3483,8/2/1992 0:00,Жүжигчин
Л Лувсан,3484,6/10/1952 0:00,Жүжигчин
Ц Оюунчимэг,3485,3/28/1962 0:00,Жүжигчин
Б Пүрэв,3486,6/26/1992 0:00,Жүжигчин
Амгалангийн Чойсон,3487,12/13/1969 0:00,Жүжигчин
Ж Жамбалрагчаа,3488,5/27/2003 0:00,Жүжигчин
Д Байдий,3489,7/10/1940 0:00,Жүжигчин
Цэнд-Аюушийн Эрдэнэцэцэг,3490,8/23/1987 0:00,Жүжигчин
Эрдэнэбилэгийн Пүрэвжаргал,3491,2/11/1993 0:00,Жүжигчин
П Солонго,3492,9/26/1993 0:00,Жүжигчин
Мария Поезжаева,3493,7/30/2000 0:00,Жүжигчин
Д Төрбат,3494,5/6/1950 0:00,Зохиолч
Б Гэрэлмаа,3495,12/15/2004 0:00,Жүжигчин
Няндагийн Цэвээнравдан,3496,11/21/1965 0:00,Жүжигчин
Санжаагийн Бужгар,3497,3/27/1963 0:00,Жүжигчин
Сэвжидийн Сэлэнгэ,3498,6/20/1963 0:00,Жүжигчин
Тангадын Борхүү,3499,2/2/1944 0:00,Жүжигчин
Д Элбэгсайхан,3500,2/14/1982 0:00,Жүжигчин
С Бичүү,3501,7/7/1983 0:00,Дуучин
Х Болор-Эрдэнэ,3502,4/13/1971 0:00,Зохиолч
Р Нямбаяр,3503,9/8/1944 0:00,Хөтлөгч
Энд чи байж болно,3504,2/12/2005 0:00,Жүжигчин
Ургамалын Билэгт-Од,3505,3/11/1946 0:00,Жүжигчин
Доржсүрэнгийн Баттогтох,3506,6/6/1979 0:00,Жүжигчин
Төмөрсүхийн Ариунчимэг,3507,3/21/1967 0:00,Жүжигчин
Д Сарангэрэл,3508,8/17/1980 0:00,
Э Лувсандаш,3509,10/14/1997 0:00,
Ч Баярмаа,3510,6/4/1946 0:00,
Отгонбаярын Үржинханд,3511,9/30/1958 0:00,Жүжигчин
Г Сансараа,3512,2/3/1974 0:00,
М Золжаргал,3513,12/30/1991 0:00,
Б Энхчимэг,3514,8/23/1979 0:00,Залуу уран бүтээлч
Ж Цовоо,3515,4/6/1965 0:00,Залуу уран бүтээлч
Ч Лодойдамба,3516,4/6/1980 0:00,Зохиолч
Alex Proyas,3517,9/5/2004 0:00,Найруулагч
Rufus Sewell,3518,9/7/1971 0:00,Жүжигчин
Daisy Ridley,3519,4/25/1998 0:00,Жүжигчин
Дмитрий Назаров,3520,6/24/1991 0:00,Жүжигчин
Элла Манжеева,3521,11/20/1959 0:00,Найруулагч
Евгения Манджиева,3522,9/2/1985 0:00,Жүжигчин
Л Гаваасүрэн,3523,6/19/1956 0:00,Найруулагч
Л Доржням,3524,11/1/1990 0:00,Жүжигчин
Ц Цэвэлмаа,3525,9/10/1953 0:00,
Alec Baldwin,3526,7/15/1955 0:00,Жүжигчин
Дмитрий Нагиев,3527,1/8/1980 0:00,Жүжигчин
Mark Osborne,3528,5/31/1959 0:00,Найруулагч
Н Сарантуяа,3529,6/17/1983 0:00,Жүжигчин
Эрдэнэбатын Билэгтмаа,3530,9/13/2001 0:00,Жүжигчин
Lupita Nyong'o,3531,10/3/1994 0:00,Жүжигчин
Bill Murray,3532,7/26/2002 0:00,Жүжигчин
Jonathan Aibel,3533,8/12/1941 0:00,Зохиолч
Адилбишийн Адилцэцэг,3534,1/29/1972 0:00,Жүжигчин
Х Нарантуяа,3535,1/22/1970 0:00,
А Уянга,3536,7/13/1954 0:00,
Б Ивээл,3537,7/31/2000 0:00,Залуу уран бүтээлч
Т Энхтуяа,3538,12/27/1986 0:00,
Н Уянхан,3539,2/18/1961 0:00,Залуу уран бүтээлч
Mike Tyson,3540,3/11/1977 0:00,Жүжигчин
Tom Hooper,3541,12/17/1979 0:00,Найруулагч
Travis Fimmel,3542,9/16/1972 0:00,Жүжигчин
Борхүүгийн Үйзэнмаа / Uisenma Borchu,3543,4/23/1971 0:00,Найруулагч
Ice Cube,3544,8/23/1943 0:00,Жүжигчин
Kevin Hart,3545,11/11/1969 0:00,Жүжигчин
Довчиндоржийн Гэрэлмаа,3546,12/26/1962 0:00,Жүжигчин
Чадраабалын Сэлэнгэ,3547,6/6/1995 0:00,Жүжигчин
Заяатын Жарантив,3548,1/2/1994 0:00,Жүжигчин
Ганболдын Дөлгөөн,3549,2/4/1997 0:00,Залуу уран бүтээлч
Б Баттөгөлдөр,3550,7/12/1989 0:00,
Б Загдсамбар,3551,1/14/1942 0:00,Зохиолч
Нургайвын Айшолпан,3552,7/10/1995 0:00,
Баярсайханы Золжаргал,3553,3/1/1966 0:00,Жүжигчин
Доржсүрэнгийн Эрдэнэбулган,3554,6/25/1967 0:00,Найруулагч
Елизавета Боярская,3555,5/19/2002 0:00,Жүжигчин
А Баярсайхан,3556,11/25/1989 0:00,Зохиолч
Г Содбилэг,3557,3/29/1997 0:00,Найруулагч
С Баасанжаргал,3558,5/11/1943 0:00,Найруулагч
Д Энхбат,3559,10/1/1963 0:00,Жүжигчин
Эрдэнэбатын Нямдулам,3560,6/25/1989 0:00,Зохиолч
Р Нацагдоо,3561,7/25/1975 0:00,
Латифын Нурбулан,3562,1/1/1957 0:00,Жүжигчин
Баянжаргалын Гарамханд,3563,8/20/1974 0:00,Найруулагч
Joseph Fiennes,3564,3/13/1997 0:00,Жүжигчин
Tom Felton,3565,9/26/1954 0:00,Жүжигчин
Лонжидын Энх-Амгалан,3566,3/29/1989 0:00,Дуучин
Idris Elba,3567,6/29/1988 0:00,Жүжигчин
Gal Gadot,3568,6/16/1998 0:00,Жүжигчин
Taron Egerton,3569,8/31/1959 0:00,Жүжигчин
Stephen Amell,3570,4/2/1954 0:00,Жүжигчин
Joey King,3571,2/23/1976 0:00,Жүжигчин
William Fichtner,3572,1/24/1975 0:00,Жүжигчин
Melissa Rauch,3573,1/11/1967 0:00,Жүжигчин
С Пүрэв,3574,6/7/1991 0:00,Зохиолч
Б Нагнайдорж,3575,9/18/1946 0:00,Найруулагч
Шараагийн Энхжаргал,3576,9/26/1992 0:00,Жүжигчин
Ё Ариунаа,3577,3/20/1956 0:00,
О Машбат,3578,7/3/1992 0:00,Найруулагч
Түмэнбаярын Бум-Эрдэнэ,3579,6/30/1920 0:00,Зохиолч
John Cho,3580,3/25/1955 0:00,Жүжигчин
Margot Robbie,3581,7/2/1990 0:00,Жүжигчин
Cara Delevingne,3582,11/26/1966 0:00,Жүжигчин
David Yates,3583,10/17/1941 0:00,Найруулагч
Сергей Бодров,3584,6/19/1962 0:00,Найруулагч
О Одсүрэн,3585,4/6/2003 0:00,Залуу уран бүтээлч
Эрдэнэбатын Баярцэцэг,3586,3/17/1969 0:00,Залуу уран бүтээлч
Цацралтын Мичидмаа,3587,4/22/2000 0:00,Жүжигчин
Дашзэвэгийн Ундраа,3588,11/11/1986 0:00,Зохиолч
Баярцогтын Буяндэлгэр,3589,2/14/1947 0:00,Зохиолч
Цэрэнгийн Чулуунцэцэг,3590,12/12/1981 0:00,Жүжигчин
Х Дотно,3591,7/10/1964 0:00,Найруулагч
Д Жигжид,3592,2/7/1989 0:00,Найруулагч
Долгорын Дожоодорж,3593,4/1/2001 0:00,Зохиолч
Chandler Riggs,3594,10/14/1946 0:00,Жүжигчин
Steven Yeun,3595,6/5/1971 0:00,Жүжигчин
Хоосон,3596,2/15/1948 0:00,Залуу уран бүтээлч
Н Амарсанаа,3597,9/1/1969 0:00,Жүжигчин
Баатарын Уянга,3598,1/14/1944 0:00,Жүжигчин
Илья Найшуллер,3599,4/9/1982 0:00,Найруулагч
Neill Blomkamp,3600,6/28/1960 0:00,Найруулагч
Жамъянгийн Мөнхбат,3601,2/12/1979 0:00,Зохиолч
Га Золбоот,3602,4/20/1953 0:00,Жүжигчин
Н Буянцог,3603,2/21/1941 0:00,Залуу уран бүтээлч
Х Түвшин,3604,1/18/1984 0:00,
Дима Билан,3605,8/12/1998 0:00,Жүжигчин
Н Зориг,3606,4/4/1995 0:00,Жүжигчин
Б Жамбалдорж,3607,7/29/1993 0:00,Зохиолч
Бунтарын Гарьд,3608,11/2/1943 0:00,Жүжигчин
Дүгэрсүрэнгийн Лхамхүү,3609,1/26/1963 0:00,Жүжигчин
Д Цэцэгмаа,3610,2/10/2004 0:00,Жүжигчин
Батсүхийн Болормаа,3611,3/10/1978 0:00,Жүжигчин
Дэвдэнгийн Баатархүү,3612,6/24/1948 0:00,Жүжигчин
Я Одгийв,3613,4/22/1949 0:00,Жүжигчин
Х Ганхүлэг,3614,5/13/1957 0:00,Залуу уран бүтээлч
Н Анужин,3615,3/5/2004 0:00,Залуу уран бүтээлч
Дэмидийн Төмөртогтох,3616,3/12/1951 0:00,Жүжигчин
Д Норов,3617,8/5/1999 0:00,Зохиолч
Б Эрдэнэцэцэг,3618,9/30/1984 0:00,Залуу уран бүтээлч
Ш Пүрэвсүрэн,3619,11/5/2000 0:00,Жүжигчин
Цолмонгийн Энхтайван,3620,4/19/1984 0:00,Жүжигчин
Haley Bennett,3621,7/8/1994 0:00,Жүжигчин
Luke Evans,3622,12/3/1961 0:00,Жүжигчин
Шатарын Цэцэг,3623,8/23/1994 0:00,Найруулагч
Тогоочийн Алтанчимэг,3624,3/1/1951 0:00,Жүжигчин
Мэнджаргалын Батмагнай,3625,3/16/1959 0:00,Жүжигчин
Ж Идэрчулуун,3626,12/23/1953 0:00,Жүжигчин
Ганзоригийн Жанчив,3627,1/1/1992 0:00,Жүжигчин
С Хишигжаргал,3628,10/15/1948 0:00,Жүжигчин
Д Цовоо,3629,12/9/1945 0:00,Жүжигчин
Тавхайжамцын Цэмпилмаа,3630,5/14/1952 0:00,Жүжигчин
Michael Shannon,3631,12/5/1947 0:00,Жүжигчин
Б Уран-Эрдэнэ,3632,2/8/1965 0:00,Жүжигчин
А Солонго,3633,8/2/1920 0:00,Жүжигчин
Ж Батсайхан,3634,9/14/1944 0:00,Зохиолч
Алгаагийн Чингүн,3635,1/17/1944 0:00,Найруулагч
Жаргалсайханы Нарангэрэл,3636,4/30/2005 0:00,Жүжигчин
Батбаясгалангийн Болормаа,3637,10/15/1945 0:00,
Төрмөнхийн Номуунзул,3638,11/20/1944 0:00,Зохиолч
Jodie Foster,3639,12/26/1941 0:00,Найруулагч
Peter Berg,3640,9/30/1948 0:00,Найруулагч
Б Мөнхтуяа,3641,1/14/1970 0:00,Зохиолч
Доржхандын Төрмөнх,3642,11/4/1974 0:00,Зохиолч
Бямбын Цэцэг,3643,8/7/1994 0:00,Жүжигчин
Дашнямын Цэрэндарьзав,3644,7/3/1988 0:00,Жүжигчин
Алтангэрэлийн Баярцэцэг,3645,4/18/1978 0:00,Жүжигчин
Лхамсүрэнгийн Сарантуяа,3646,8/11/1945 0:00,Зохиолч
Дамбын Отгонсүрэн,3647,2/10/1991 0:00,Зохиолч
